,tokenId,priceETH,timestamp
890,26138,3.9777,2021-10-15
891,459,12,2021-12-25
892,26306,3.95,2021-09-12
893,5913,10.9999,2021-11-17
894,22530,7.7,2021-09-01
895,562,6,2021-09-22
896,469,5.8,2021-08-31
897,6865,7.749,2021-11-17
898,2921,3.92,2021-11-02
899,15210,3.95,2021-10-30
900,1447,7.5,2021-12-23
901,15106,13.999,2022-01-01
902,5407,6.49,2021-11-30
903,15720,8,2021-11-18
904,28505,15.8,2021-12-26
905,5427,5.88,2021-08-29
906,19546,3.58,2021-09-13
907,9278,10.987654321,2021-12-26
908,9143,3.49,2021-10-18
909,3851,8.3,2021-11-13
910,4916,7.79,2021-12-24
911,2995,10,2021-08-30
912,3245,7,2021-09-07
913,8246,5,2021-08-29
914,5665,18.99,2022-02-16
915,2585,4.37,2021-11-05
916,6840,4.2,2021-08-29
917,9335,5.5,2021-08-29
918,4141,4.5,2021-09-05
919,7313,8.6,2021-12-20
920,14956,4.08,2021-09-06
921,775,4.611750000000001,2021-09-01
922,27682,11,2021-12-27
923,11158,13.75,2021-12-28
924,9757,4.92,2021-09-03
925,12152,6.69,2021-11-14
926,6831,7.49,2021-08-29
927,1168,6.5,2021-08-29
928,18082,4.25,2021-09-19
929,2971,15,2022-01-05
930,460,7.275,2021-08-29
931,7274,7.275,2021-08-29
932,4833,10.8,2021-12-27
933,24692,12,2021-12-27
934,13854,20,2022-01-26
935,14922,4.39,2021-10-09
936,7619,7.7,2021-08-29
937,6215,4.6,2021-08-29
938,6459,4.2,2021-09-23
939,2404,6.91485,2021-12-03
940,8079,5.25,2021-08-29
941,14826,7.2,2021-12-21
942,8551,5.97,2021-11-22
943,13856,6.2,2021-12-13
944,149,8.75,2021-08-29
945,27465,15.99,2021-12-26
946,1117,3.8,2021-10-06
947,2286,6.7,2021-08-29
948,8545,10.42,2021-08-29
949,8308,7.75,2021-08-30
950,24468,8.49,2021-12-24
951,26810,15,2022-01-12
952,26309,22.33,2021-12-29
953,806,10,2021-09-01
954,9818,15.5,2022-01-20
955,5219,9,2022-01-17
956,28970,8.88,2021-08-29
957,4520,6.25,2021-08-31
958,5309,6.1,2021-09-10
959,18260,7.6,2021-12-16
960,1258,7.99,2021-12-23
961,6985,23.5,2022-01-02
962,3372,27,2021-12-26
963,6390,10,2021-09-17
964,29726,4.99,2021-11-06
965,5391,17,2022-01-25
966,8462,6,2021-11-21
967,9048,13.5,2022-01-08
968,7879,3.6,2021-11-03
969,9016,3.6,2021-09-13
970,23892,5.55,2021-09-04
971,7832,4.324000000000011,2021-10-12
972,4207,4.5,2021-10-13
973,2522,25,2022-01-22
974,4400,5,2021-09-04
975,20756,5.9,2021-09-29
976,3350,7.07,2021-09-03
977,8836,3.899,2021-10-06
978,9014,16,2021-12-27
979,8536,16.29,2022-01-23
980,2944,6,2021-09-01
981,6783,5.48,2021-08-29
982,18260,5.69,2021-11-13
983,1437,12,2021-12-26
984,10161,16.49,2021-09-06
985,6172,3.99,2021-09-05
986,3749,6.4,2021-08-29
987,24836,11.35,2021-12-31
988,26930,16.6789,2022-01-21
989,9442,4,2021-09-15
990,3176,25.2,2022-01-31
991,4577,6,2021-12-08
992,1417,5.1,2021-11-08
993,1900,4.33,2021-09-11
994,2941,10.5,2021-09-02
995,6190,11.65,2021-12-26
996,9579,7.69,2021-08-29
997,6039,5.7321,2021-09-15
998,1950,10.69,2021-12-27
999,9226,5.49,2021-08-29
1000,6999,3.769,2021-10-28
1001,8311,4.4,2021-08-29
1002,5376,5.5,2021-11-13
1003,19802,4.05,2021-11-07
1004,3124,4.5,2021-09-22
1005,2893,15,2022-01-05
1006,1494,5.69,2021-08-29
1007,3421,16,2022-01-10
1008,6485,10,2021-08-30
1009,7730,9.75,2021-08-29
1010,11434,3.67,2021-11-03
1011,4295,8.199,2021-12-24
1012,3953,4.65,2021-09-21
1013,27092,13,2021-12-30
1014,3778,21,2022-01-13
1015,4537,7.98729372555372972,2021-08-29
1016,6065,4.89,2021-08-29
1017,3042,9.5,2021-08-29
1018,12804,3.99,2021-09-10
1019,8569,5.45,2021-08-29
1020,24300,5.95,2021-08-29
1021,8080,6.18,2021-11-15
1022,1744,10.1,2021-12-06
1023,5752,7.5,2021-08-29
1024,25767,6.99,2021-09-25
1025,4226,6.3,2021-12-12
1026,5292,9,2021-09-10
1027,4816,8.29,2021-09-02
1028,4156,12.22,2021-08-29
1029,9202,6,2021-08-29
1030,3526,13.75,2022-01-08
1031,567,17.97,2022-01-02
1032,7028,3.69,2021-10-27
1033,6846,7.49,2021-08-30
1034,969,6,2021-08-29
1035,5949,5.55,2021-08-29
1036,486,20,2022-01-06
1037,5407,4.1,2021-09-04
1038,7019,3.87,2021-10-26
1039,17192,15,2022-01-02
1040,5078,13,2021-08-29
1041,2672,15.7,2022-01-03
1042,6021,7.15,2021-11-14
1043,2500,4.5,2021-11-08
1044,3444,25,2022-02-17
1045,6199,8.4,2021-12-24
1046,19452,19.33,2022-02-09
1047,29100,7.48,2021-08-30
1048,654,7.75,2021-11-14
1049,29438,3.99,2021-09-21
1050,7322,20,2021-10-27
1051,4287,4.5,2021-09-13
1052,22004,7.1,2021-08-31
1053,9966,3.5544099999999985,2021-10-18
1054,7626,6,2021-08-29
1055,13010,15.2,2022-01-15
1056,4102,11.49,2021-12-26
1057,12922,8.3,2021-08-29
1058,1251,7.776,2021-08-30
1059,1538,3.9696,2021-11-02
1060,6300,7,2021-11-13
1061,2062,7,2021-08-29
1062,2763,16.6,2022-01-06
1063,9303,7.969,2021-12-14
1064,1980,5.9921,2021-11-16
1065,4889,8.99,2021-08-30
1066,17192,7.5,2021-08-30
1067,8786,6.25,2021-08-29
1068,7788,5,2021-08-29
1069,6469,8,2021-09-09
1070,6905,25,2022-02-13
1071,5374,6,2021-11-10
1072,1148,12.5,2021-12-26
1073,24264,3.49,2021-10-21
1074,4390,9.79,2021-08-29
1075,9578,5.5,2021-08-29
1076,5111,22.5,2022-01-27
1077,6338,3.85,2021-11-04
1078,5846,9.7,2021-12-26
1079,181,8.25,2021-09-27
1080,1606,6.4,2021-12-11
1081,2259,8.5,2021-12-24
1082,17138,4.2,2021-09-16
1083,4331,25,2022-01-17
1084,1605,4.73,2021-09-09
1085,9602,15,2021-11-17
1086,6966,11,2021-12-27
1087,9581,8.69,2021-08-30
1088,12562,6.11,2021-11-14
1089,7201,17.45,2022-01-03
1090,7395,15,2022-01-06
1091,25034,25,2022-01-30
1092,3660,5.73,2021-09-01
1093,7046,14,2021-08-29
1094,6096,5.69,2021-09-02
1095,26930,6.7,2021-09-02
1096,188,19.6,2021-09-01
1097,8910,4.79,2021-08-29
1098,6851,7.75,2021-12-10
1099,3192,4.001,2021-09-27
1100,13038,8,2021-11-16
1101,21170,6.49,2021-09-02
1102,23876,6.5,2021-09-03
1103,918,7.4,2021-09-29
1104,8862,6.79,2021-11-27
1105,19759,39,2022-01-05
1106,5285,7.6,2021-08-30
1107,5142,5.99,2021-08-29
1108,6475,6,2021-10-08
1109,4633,7.2,2021-08-30
1110,6654,6.75,2021-08-30
1111,3048,6,2021-09-01
1112,481,10.69,2021-08-29
1113,16040,24,2022-02-01
1114,7543,8.66,2021-12-24
1115,5323,3.8,2021-09-14
1116,3532,6.79,2021-11-14
1117,6721,6.39,2021-12-08
1118,13440,6.69,2021-11-15
1119,5215,4.9,2021-11-13
1120,5786,3.53,2021-10-07
1121,23225,20.794126712328767124,2021-09-01
1122,1706,6.2,2021-09-30
1123,23450,3.97,2021-09-12
1124,16100,4.6,2021-09-02
1125,5737,20,2021-08-30
1126,9189,5.69,2021-11-13
1127,1624,5,2021-10-22
1128,1197,3.95,2021-10-22
1129,1095,21.44,2022-01-30
1130,7325,0.6,2021-09-27
1131,6376,7.5,2021-11-13
1132,21372,4,2021-10-11
1133,4158,7.48,2021-12-21
1134,3363,5,2021-11-13
1135,2979,7.35,2021-08-30
1136,8437,5.69,2021-08-29
1137,4830,4.4,2021-08-29
1138,19225,11.69,2021-10-13
1139,17962,13.4999,2022-01-01
1140,5124,5.5,2021-08-29
1141,3467,7.25,2021-08-30
1142,5157,5.75,2021-08-29
1143,6079,6.5,2021-11-14
1144,5586,6.2,2021-08-29
1145,1933,23.8,2022-01-30
1146,990,70,2022-02-07
1147,2788,5.71,2021-08-29
1148,7459,6.5,2021-09-04
1149,6192,5.4,2021-08-29
1150,2225,5.7931,2021-12-12
1151,454,7.5,2021-08-29
1152,15686,21.88,2022-02-09
1153,9362,9.96969,2021-12-28
1154,1677,6.99,2021-08-29
1155,9983,24.5,2021-08-30
1156,12579,13.9999,2021-12-17
1157,4202,8.969,2021-11-25
1158,4965,4.5,2021-09-13
1159,6789,6.97,2021-12-07
1160,7319,5.24,2021-09-01
1161,4670,6.95,2021-08-31
1162,9081,18.9,2022-01-17
1163,4583,5.3,2021-08-29
1164,9356,23,2022-02-07
1165,3165,5.49,2021-08-29
1166,1241,27,2022-01-31
1167,4705,8.1684,2021-12-12
1168,7014,10.8,2021-12-29
1169,11640,11,2021-12-25
1170,7193,6.9,2021-08-30
1171,8363,5.98,2021-08-29
1172,457,5.44,2021-08-29
1173,55,6.3,2021-12-18
1174,3457,3.98,2021-11-02
1175,9374,6.86,2021-08-29
1176,3328,5.6,2021-08-29
1177,9883,4,2021-10-11
1178,2199,4,2021-09-10
1179,2135,6.9,2021-11-19
1180,9355,3.9,2021-10-07
1181,3222,9.9,2021-08-31
1182,10252,4.1,2021-09-29
1183,4861,6,2021-08-29
1184,7491,0.075,2021-12-17
1185,4229,6.5,2021-12-03
1186,5487,5.9,2021-08-29
1187,9875,27,2022-01-31
1188,3230,5.4,2021-08-29
1189,4658,7.27,2021-08-29
1190,270,6.9,2021-10-08
1191,4263,8.5,2021-08-30
1192,1319,6.7,2021-08-29
1193,4485,5.95,2021-08-29
1194,24334,7.2,2021-08-29
1195,8046,19.93,2022-02-16
1196,8603,8.99,2021-09-06
1197,7132,5,2021-09-21
1198,12912,3.8,2021-10-12
1199,6250,7.5,2021-11-17
1200,10144,11.3,2021-12-27
1201,20678,4.88,2021-09-21
1202,5287,27.51,2022-01-31
1203,27320,5.25,2021-09-02
1204,6931,5.5,2021-11-13
1205,12284,3.7,2021-09-10
1206,8178,5.869,2021-08-29
1207,21473,4.9,2021-09-14
1208,26228,6.89,2021-08-29
1209,964,18.99,2022-02-13
1210,5127,5.9,2021-09-02
1211,18078,18,2022-01-21
1212,4363,7.9,2021-08-29
1213,2952,13.85,2021-08-29
1214,7876,5.99,2021-08-29
1215,5460,6,2021-09-09
1216,17372,7.46,2021-08-29
1217,11158,7,2021-08-29
1218,9123,4.09,2021-10-13
1219,10324,11,2021-12-27
1220,9251,5.5,2021-08-29
1221,554,14.9,2022-01-02
1222,5819,12.1,2021-12-27
1223,4397,7.29,2021-11-15
1224,9067,6.3,2021-11-28
1225,845,6,2021-08-29
1226,9863,5.69,2021-08-29
1227,2846,7,2021-08-30
1228,8889,4.799,2021-09-04
1229,5352,28,2022-01-03
1230,5831,5.4,2021-10-24
1231,9138,7.48,2021-08-29
1232,10532,7.5,2021-11-09
1233,10533,7.5,2021-11-09
1234,9082,4.65,2021-09-01
1235,381,6.5,2021-11-13
1236,7673,7.99,2021-12-23
1237,2800,3.99,2021-10-23
1238,9230,12,2021-11-19
1239,8246,7.8,2021-08-30
1240,1704,7,2021-11-14
1241,5733,7.8,2021-09-21
1242,26670,3.7728,2021-11-02
1243,6339,8,2021-08-29
1244,9266,7.4,2021-11-14
1245,24320,13.4,2022-01-09
1246,8669,25,2021-11-17
1247,24476,6,2021-08-29
1248,2885,14,2022-01-01
1249,6821,6,2021-08-29
1250,4850,5.5,2021-08-29
1251,1002,8.15,2021-12-23
1252,4577,4.49,2021-09-10
1253,14732,7,2021-08-29
1254,13538,4,2021-09-14
1255,2046,15,2022-01-03
1256,9367,6.1,2021-08-29
1257,6411,4.48,2021-09-15
1258,6096,16,2022-01-05
1259,16694,4.69,2021-09-16
1260,5335,3.839,2021-11-05
1261,23182,8.9,2021-08-29
1262,8165,4.2424,2021-09-29
1263,25172,6.199999,2021-12-01
1264,9566,8.5,2021-12-23
1265,1830,17,2022-01-11
1266,13327,32,2021-08-29
1267,8466,16.5,2022-01-23
1268,580,5.2,2021-11-07
1269,8010,7.622204221440473718,2021-09-10
1270,5835,4.1,2021-09-08
1271,4440,5.65,2021-08-29
1272,5825,4.2069,2021-08-29
1273,15136,6.9,2021-12-03
1274,13128,15.29,2022-01-10
1275,17016,6.2,2021-09-06
1276,5846,15.69,2022-01-02
1277,9279,8.41,2021-12-23
1278,7000,7.77,2021-08-30
1279,29816,23.23,2022-01-29
1280,9388,6,2021-09-03
1281,20450,4.4,2021-10-29
1282,13788,6.4,2021-11-16
1283,5694,22,2022-01-21
1284,8552,19.59,2022-01-04
1285,20264,5.25,2021-09-24
1286,2506,20,2021-12-31
1287,2911,4.45,2021-10-01
1288,1526,9.7,2021-12-26
1289,13470,15.8,2022-01-22
1290,8194,10.8194,2021-12-27
1291,7294,4.61208713243990016,2021-11-10
1292,4679,3.4,2021-10-22
1293,1377,9.65,2021-08-29
1294,7959,5.65,2021-11-22
1295,1908,11.98,2021-12-30
1296,24678,5.99,2021-11-14
1297,3958,12,2022-01-01
1298,4929,12,2021-12-26
1299,1758,0,2021-09-19
1300,6357,5.96,2021-11-14
1301,3610,7,2021-08-29
1302,6526,5.5,2021-09-01
1303,44,8.5,2021-09-01
1304,5293,4.5,2021-09-30
1305,4545,5.4,2021-08-29
1306,1876,6.6,2021-08-30
1307,4063,16.456,2022-01-17
1308,810,10.2,2021-12-27
1309,5295,3.8976,2021-09-30
1310,6575,3.395,2021-10-21
1311,16204,7.1,2021-08-29
1312,2024,25,2021-08-29
1313,16996,14.99,2022-01-02
1314,4143,4.54,2021-09-04
1315,1092,8,2021-10-30
1316,26306,8.39,2021-08-29
1317,2879,6.69,2021-08-29
1318,7479,19,2022-01-26
1319,3938,6.2,2021-11-14
1320,6664,4.42,2021-10-09
1321,6816,9,2021-12-25
1322,6184,5,2021-09-08
1323,2948,3.983500902000000512,2021-10-09
1324,3012,5.6,2021-09-17
1325,1465,10.5,2021-09-01
1326,4266,4.1,2021-11-07
1327,1018,7,2021-09-01
1328,6241,7.3,2021-12-20
1329,3539,7.75,2021-11-18
1330,4024,4.4,2021-10-18
1331,22307,8.98,2021-11-14
1332,4402,7.5,2021-12-13
1333,5347,5,2021-10-10
1334,305,6.66,2021-11-11
1335,16056,7,2021-12-14
1336,26262,14.6,2022-01-05
1337,2683,8,2021-11-12
1338,4237,6.15,2021-11-21
1339,3887,5.345103529411766,2021-09-20
1340,15002,6.199,2021-12-15
1341,24880,4.22,2021-09-05
1342,5545,24.9,2022-01-31
1343,7794,6.2,2021-11-22
1344,5333,5.79,2021-11-06
1345,8739,5,2021-08-29
1346,13858,6.5,2021-11-14
1347,3380,13,2021-08-29
1348,5206,16.9,2022-01-06
1349,23807,25,2022-01-02
1350,7295,5.8,2021-08-29
1351,21384,4.4,2021-09-12
1352,1485,12,2021-12-30
1353,2458,8.33,2021-09-01
1354,2120,5.5,2021-08-29
1355,2180,10.69,2021-12-14
1356,2187,11.75,2021-11-18
1357,5956,7.82,2021-12-23
1358,2319,3.6,2021-11-01
1359,29874,7.5,2021-12-05
1360,24112,16.2,2022-01-25
1361,6423,9.5,2021-08-29
1362,742,5.3554,2021-08-29
1363,2759,29.854333,2022-01-27
1364,5588,6.5,2021-11-14
1365,9796,19.93,2022-02-15
1366,7077,4.19,2021-10-08
1367,8504,8,2021-09-21
1368,28424,4.7218,2021-08-31
1369,4522,5.5,2021-08-29
1370,7430,8.942,2021-08-29
1371,30,3.9,2021-11-02
1372,9352,6.9,2021-08-29
1373,707,5.55,2021-08-29
1374,28258,7.18,2021-12-21
1375,29466,23,2022-01-30
1376,21478,5.9491,2021-11-25
1377,8345,9.586783657800932274,2021-08-29
1378,4474,5,2021-09-05
1379,16868,4.75,2021-11-13
1380,4880,24,2022-01-21
1381,8446,18.3,2022-01-01
1382,1243,13.65,2022-01-01
1383,7096,5.42,2021-08-29
1384,9071,6.48,2021-12-03
1385,9217,6,2021-08-29
1386,24307,6.2,2021-11-10
1387,26586,4.57,2021-10-04
1388,9061,7.99,2021-11-13
1389,760,25.69,2022-01-31
1390,7467,20.42,2022-02-13
1391,9067,3.99,2021-08-29
1392,9768,6.65,2021-08-31
1393,2653,7.8,2021-12-21
1394,7885,4.99,2021-11-13
1395,8944,23.5,2022-02-03
1396,5989,9.5,2021-09-03
1397,21582,4.9,2021-09-01
1398,22846,13.8,2021-09-04
1399,284,5.4,2021-09-01
1400,6277,7.77,2021-08-29
1401,7931,9.2,2021-11-14
1402,28522,16.19,2022-01-05
1403,8762,5.99,2021-08-31
1404,18146,5.25,2021-09-03
1405,4678,7.78,2021-12-01
1406,8321,4.1,2021-09-07
1407,565,6.4,2021-09-10
1408,9245,5.3,2021-08-29
1409,5393,6.2,2021-08-31
1410,8321,4.5,2021-09-08
1411,8063,6.7,2021-08-29
1412,5676,6.3,2021-08-29
1413,4085,7.9,2021-12-03
1414,3241,24,2022-01-29
1415,5288,6.5,2021-08-29
1416,5957,6.69,2021-08-29
1417,8018,3.94,2021-10-16
1418,22912,4.87,2021-10-14
1419,6796,30,2022-01-07
1420,9985,7.65,2021-08-30
1421,3174,4.78,2021-10-13
1422,2482,15.2,2022-01-05
1423,4226,4.77,2021-11-13
1424,3483,5,2021-11-13
1425,6399,7,2021-08-29
1426,5253,17.969,2021-09-11
1427,3119,7.14,2021-12-03
1428,8350,6.215,2021-12-22
1429,599,4.269,2021-09-10
1430,5121,5.69,2021-08-29
1431,840,3.978649309273482752,2021-10-09
1432,3596,6.5,2021-11-13
1433,5243,5.9,2021-08-29
1434,3180,9.98,2021-09-12
1435,2149,12,2021-08-29
1436,17978,3.7,2021-10-19
1437,1872,11,2021-12-26
1438,3214,4.98,2021-09-25
1439,17888,15.69,2022-01-10
1440,9290,6.25,2021-08-29
1441,6804,5.79,2021-08-29
1442,9856,10,2021-12-25
1443,8744,5.5,2021-08-29
1444,10108,6,2021-11-22
1445,20762,16.99,2022-01-16
1446,25934,25.5,2022-01-31
1447,8010,6,2021-09-12
1448,1188,9.5,2021-08-29
1449,8175,4.2,2021-08-29
1450,6825,8.55,2021-09-22
1451,7667,7.2,2021-08-29
1452,12808,4.19,2021-10-28
1453,23135,56.2,2022-02-02
1454,4336,6.81,2021-08-29
1455,9109,7.25,2021-08-29
1456,17496,4.1208,2021-09-04
1457,4488,7.1,2021-11-19
1458,7216,5.5,2021-08-29
1459,4074,4.38,2021-11-12
1460,1037,5,2021-09-03
1461,3250,3.71,2021-09-02
1462,24432,4.8,2021-09-03
1463,7016,4.5,2021-10-08
1464,9192,4.75,2021-09-09
1465,2956,17,2022-01-16
1466,25048,6,2021-09-01
1467,8407,5.93,2021-08-29
1468,4838,12.5,2021-12-28
1469,1897,6.6,2021-11-15
1470,2514,6.23,2021-12-03
1471,3190,7.5,2021-08-29
1472,3232,13,2022-01-01
1473,6352,11,2021-11-28
1474,7817,20,2021-12-26
1475,16872,6,2021-09-06
1476,1169,3.38834452,2021-10-27
1477,9457,20.42,2022-01-25
1478,14830,7.28,2021-08-29
1479,9155,5.5,2021-09-03
1480,841,9.2,2021-12-15
1481,1989,12.5,2021-08-29
1482,1388,6,2021-08-29
1483,9371,6.19,2021-08-31
1484,4060,5,2021-09-15
1485,8699,13,2021-11-18
1486,3851,6.5,2021-11-13
1487,2304,6.3,2021-09-16
1488,9534,4.9,2021-08-29
1489,1168,5.92,2021-11-13
1490,100,15,2022-01-02
1491,1066,5.2,2021-09-03
1492,2379,4.5,2021-10-03
1493,28902,4.57,2021-09-27
1494,1173,8,2021-08-29
1495,874,6.2,2021-12-15
1496,3470,6,2021-08-29
1497,12514,4.2,2021-09-26
1498,5847,19.95,2022-02-10
1499,6144,4.2,2021-10-21
1500,1910,5.9,2021-09-02
1501,4138,3.85,2021-11-05
1502,8444,19.99,2022-01-04
1503,4683,7.5,2021-08-29
1504,6507,5,2021-08-29
1505,26514,3.96,2021-11-06
1506,5375,5.5,2021-08-29
1507,1395,8.5,2021-12-03
1508,684,5.5,2021-09-03
1509,23412,9.939,2021-12-25
1510,7567,8.69,2021-09-03
1511,4807,5,2021-09-14
1512,7518,7.3,2021-08-29
1513,7673,14.4,2022-01-07
1514,9541,4,2021-11-09
1515,114,3.98,2021-08-29
1516,3144,7.6,2021-11-16
1517,1031,10.944,2021-12-29
1518,1186,10.98,2021-12-29
1519,9186,9.9,2021-11-15
1520,9035,14.9,2022-01-02
1521,1376,4.8,2021-08-29
1522,3100,7.49,2021-08-29
1523,23726,20,2022-01-26
1524,7292,5.8,2021-10-27
1525,351,21.9,2022-02-15
1526,8503,8.49,2021-12-24
1527,21012,4.28,2021-10-05
1528,852,4.5741000000000005,2021-09-22
1529,10330,3.43,2021-09-01
1530,1648,8.9,2021-08-31
1531,4859,5,2021-09-02
1532,361,12.25,2021-12-24
1533,6414,4.08408,2021-09-04
1534,7368,6.69,2021-09-15
1535,4397,7.89,2021-12-01
1536,1242,6.39,2021-11-16
1537,5528,12.5,2021-12-23
1538,2235,4.5,2021-10-27
1539,2600,4.98,2021-10-09
1540,8413,5,2021-09-27
1541,7762,6.8,2021-09-17
1542,13406,11.999,2022-01-01
1543,7069,12.77,2021-08-30
1544,14064,7,2021-08-31
1545,7391,5.691,2021-10-10
1546,28436,5.9,2021-09-01
1547,3850,8,2021-08-29
1548,3573,4.8,2021-11-13
1549,6503,5.69,2021-09-19
1550,6389,4.48,2021-10-09
1551,2184,4.1,2021-10-16
1552,2303,5.674,2021-08-31
1553,695,5.98,2021-11-25
1554,9200,6,2021-08-29
1555,15046,18,2022-01-12
1556,1455,10,2021-09-03
1557,485,7.85,2021-11-17
1558,3067,22,2021-08-29
1559,6218,8.49,2021-08-29
1560,7442,8.48,2021-08-30
1561,675,6.5,2021-12-14
1562,979,4.2069,2021-11-03
1563,3699,7.45,2021-08-30
1564,1929,22.5,2022-01-30
1565,8527,4.19,2021-10-03
1566,8675,8,2021-12-13
1567,1881,7.25,2021-08-29
1568,4762,6,2021-08-29
1569,21142,10.2,2021-12-27
1570,26736,4.55,2021-09-23
1571,6483,6.5,2021-08-31
1572,3014,7.3,2021-08-29
1573,213,3.98,2021-10-29
1574,3545,6.869,2021-08-29
1575,15398,3.4,2021-10-21
1576,8766,5.5,2021-08-29
1577,8816,8.25,2021-08-29
1578,3756,4.2,2021-09-08
1579,6818,8,2021-08-29
1580,26028,11.49,2021-12-27
1581,8391,11.444,2021-12-24
1582,23551,36.5,2022-01-21
1583,1487,10.5,2021-12-21
1584,2499,3.69,2021-10-08
1585,19062,4.99,2021-09-19
1586,1785,12,2022-01-09
1587,9762,5.35,2021-09-02
1588,2324,15.8,2022-01-03
1589,6575,2.901,2021-10-21
1590,28582,4.2,2021-10-08
1591,9076,7.5,2021-12-07
1592,14236,3.2264,2021-10-06
1593,929,4.65,2021-09-17
1594,9646,7,2021-08-29
1595,3748,4.3,2021-09-06
1596,9813,7,2021-11-15
1597,16010,8,2021-12-21
1598,19320,6.5,2021-11-22
1599,1908,16,2022-01-03
1600,9054,3.65,2021-10-06
1601,8205,7.45,2021-08-30
1602,27764,14.93,2022-01-03
1603,7557,4.45,2021-09-15
1604,4167,7.3,2021-11-21
1605,9812,6.49,2021-11-15
1606,1638,4.5,2021-11-13
1607,6670,30.5,2022-01-25
1608,4012,8.4,2021-12-24
1609,15338,19.6,2022-02-03
1610,4909,20.5,2022-02-15
1611,998,5.55,2021-11-13
1612,7780,3.93,2021-11-05
1613,29708,12,2021-12-14
1614,8473,4.602,2021-11-02
1615,7583,19,2021-11-17
1616,1045,14.8,2022-01-09
1617,6029,6.88,2021-08-30
1618,7969,6.39,2021-08-30
1619,5438,21,2022-01-29
1620,1960,3.11,2021-09-13
1621,14380,5.3,2021-10-16
1622,10308,5.4269,2021-08-31
1623,8472,3.798,2021-10-23
1624,1436,5.7,2021-08-29
1625,20250,8.445,2021-08-29
1626,17790,5.5,2021-09-02
1627,7413,4.2,2021-09-10
1628,21754,6.1,2021-08-31
1629,39,14.5,2021-12-26
1630,10284,7.77,2021-09-10
1631,1026,0.1,2021-10-17
1632,3649,7.3,2021-09-21
1633,2731,5.5,2021-08-29
1634,28480,4.5,2021-09-21
1635,16868,4.9,2021-09-27
1636,5660,7.5,2021-08-29
1637,4246,10,2021-09-23
1638,5498,11.4,2021-12-30
1639,5173,4.88,2021-08-29
1640,1174,7.49,2021-08-30
1641,14380,4.15,2021-10-14
1642,3505,5.49,2021-11-10
1643,9268,5.99,2021-08-29
1644,23843,22,2022-02-16
1645,21664,4.1,2021-09-17
1646,805,4.9,2021-08-29
1647,7233,3.58,2021-10-20
1648,4074,4.091,2021-09-04
1649,6370,5.5,2021-11-13
1650,6092,7,2021-12-05
1651,7633,9.9,2021-08-29
1652,16540,12,2021-12-27
1653,14997,14,2021-09-01
1654,7502,36,2021-08-29
1655,14248,7.5,2021-08-29
1656,4785,3.7,2021-10-17
1657,26706,11.66,2021-12-26
1658,9703,3.9,2021-09-28
1659,15632,21.37,2022-01-29
1660,5840,28.5,2022-01-27
1661,21012,4.1521,2021-09-25
1662,20716,14.99,2022-01-08
1663,3918,3.78,2021-11-04
1664,6853,24.25,2022-01-29
1665,8059,19.93,2022-02-16
1666,8011,4.085,2021-10-13
1667,7859,6.5,2021-08-29
1668,1658,10,2021-08-29
1669,22376,7.2,2021-08-30
1670,2268,6.8,2021-11-19
1671,6918,7.1,2021-09-20
1672,4383,7.75,2021-11-17
1673,14212,9.68,2021-11-23
1674,7751,13,2021-08-29
1675,6968,8.5,2021-08-29
1676,5395,11,2021-12-27
1677,1639,7.162065616979954221,2021-08-30
1678,28958,4.99,2021-08-29
1679,8430,20,2022-01-01
1680,370,4.49,2021-09-21
1681,24018,21,2022-01-30
1682,5261,6.49,2021-10-01
1683,2218,9.99,2021-08-29
1684,5518,20.3,2022-02-12
1685,18201,6,2021-11-05
1686,6213,6.55,2021-12-01
1687,583,3.39,2021-10-21
1688,5756,11,2021-12-23
1689,9679,7.5,2021-08-29
1690,8317,4.5,2021-08-29
1691,5812,0,2021-08-31
1692,480,25,2021-08-29
1693,2872,12.77,2021-12-30
1694,4747,11.99,2022-01-01
1695,8815,3.9,2021-10-07
1696,6808,5.84,2021-08-29
1697,18356,6,2021-08-29
1698,7904,5,2021-08-29
1699,5721,13,2021-08-30
1700,6886,4.33,2021-09-28
1701,24695,25,2022-01-01
1702,5192,8.9,2021-11-14
1703,9929,6.8,2021-12-12
1704,3737,8.6,2021-11-14
1705,6723,5.75,2021-08-29
1706,3909,6.15,2021-11-27
1707,5126,5,2021-08-29
1708,8950,0.000000025,2021-12-17
1709,23096,7.7,2021-08-30
1710,2359,5,2021-09-09
1711,29236,4.1,2021-10-23
1712,8076,5.5,2021-09-30
1713,1155,7.5,2021-09-30
1714,4060,3.5,2021-09-14
1715,2399,5.33,2021-09-06
1716,7592,5,2021-08-29
1717,5767,17.1,2022-01-17
1718,12553,47.47,2022-01-26
1719,2350,5.85,2021-08-29
1720,25918,4.05,2021-09-15
1721,6382,5.38,2021-09-03
1722,23456,25,2022-01-30
1723,14380,4.9,2021-09-11
1724,2105,6.25,2021-11-04
1725,4673,6.7,2021-08-30
1726,4655,9.99,2021-08-30
1727,5397,4.23,2021-10-30
1728,9370,6.5,2021-12-04
1729,8246,7,2021-11-19
1730,27996,7.7,2021-08-30
1731,22670,5,2021-11-13
1732,26974,11,2021-12-28
1733,2228,4.5,2021-10-09
1734,1012,15,2021-08-29
1735,26614,20,2022-02-12
1736,7646,6.9995,2021-09-06
1737,5400,24.99,2022-01-28
