,tokenId,priceETH,timestamp
344,2292,1.998,2022-01-12
345,7430,1.8,2022-01-12
346,6593,8.5,2022-01-30
347,5264,12.6,2022-02-01
348,4573,2.59,2022-01-18
349,6508,13.25,2022-02-12
350,5313,9.9,2022-01-27
351,1944,13,2022-02-02
352,6702,2.075,2022-01-12
353,3272,1.9069,2022-01-13
354,6287,1.64,2022-01-12
355,7138,4.48,2022-01-23
356,1309,11.65,2022-02-10
357,6031,4.6,2022-01-20
358,2821,22,2022-01-21
359,8482,3.99,2022-01-25
360,5977,5.45,2022-01-26
361,5527,9.8,2022-02-11
362,935,5.3,2022-01-21
363,5757,3.499999,2022-01-21
364,1655,3.22,2022-01-21
365,3208,4.68,2022-01-25
366,816,6.3,2022-01-26
367,6375,3.75,2022-01-23
368,2705,9.5,2022-01-27
369,2189,2.14,2022-01-13
370,3158,4.9,2022-01-20
371,8013,2.485,2022-01-18
372,3898,1.98,2022-01-12
373,8156,2.85,2022-01-13
374,1341,10,2022-01-27
375,2182,3.69,2022-01-20
376,2109,2.71,2022-01-15
377,2228,2.712,2022-01-21
378,1001,7.26,2022-01-28
379,5057,8.5,2022-01-28
380,1184,9.5,2022-02-09
381,7451,3.3,2022-01-19
382,7251,4.75,2022-01-26
383,2712,4.01,2022-01-23
384,2390,3.19,2022-01-21
385,1006,2.69,2022-01-18
386,3785,3.25,2022-01-21
387,7228,8,2022-01-29
388,8547,1.8999,2022-01-13
389,2792,3.27,2022-01-19
390,5785,1.99,2022-01-12
391,256,3.2,2022-01-21
392,9383,4.2,2022-01-23
393,4239,1.99,2022-01-12
394,7355,2.8,2022-01-20
395,8374,3.19,2022-01-19
396,5766,2,2022-01-12
397,5038,8.9,2022-01-26
398,3890,1.89,2022-01-13
399,8317,1.9,2022-01-12
400,3209,1.969,2022-01-12
401,2665,11.597,2022-02-13
402,1968,2.5,2022-01-16
403,921,3.35,2022-01-19
404,3391,1.779,2022-01-12
405,3366,3.9,2022-01-20
406,4903,3.25,2022-01-21
407,9128,14.2,2022-02-18
408,5755,10,2022-02-03
409,4007,3.84,2022-01-24
410,629,4.1,2022-01-21
411,6992,2.7,2022-01-18
412,6421,1.8,2022-01-12
413,430,2.6999,2022-01-15
414,6675,2.1,2022-01-12
415,6024,2.1,2022-01-12
416,1974,2.35,2022-01-13
417,7054,12.25,2022-02-02
418,4558,4.39,2022-01-21
419,2263,1.98,2022-01-13
420,7613,4.3,2022-01-24
421,8623,3.1755,2022-01-20
422,4862,9.99,2022-02-04
423,5412,3.18,2022-01-19
424,4567,2.688,2022-01-13
425,5002,2.79999,2022-01-20
426,6117,11.11,2022-01-30
427,3508,2.329,2022-01-13
428,9091,4.4,2022-01-21
429,7579,4.6,2022-01-21
430,6307,12.5,2022-01-31
431,5840,4,2022-01-21
432,7475,4.99,2022-01-21
433,1457,1.76,2022-01-12
434,6973,2.4,2022-01-17
435,6480,11,2022-02-10
436,3138,4.333,2022-01-22
437,2033,1.89,2022-01-13
438,8121,12.98,2022-02-14
439,6217,1.97,2022-01-12
440,7888,2.488,2022-01-13
441,6932,49.99,2022-02-02
442,5717,2.61,2022-01-15
443,1473,2,2022-01-12
444,3586,6.9,2022-01-26
445,5159,2.75,2022-01-15
446,4390,2.5,2022-01-18
447,1361,1.777,2022-01-12
448,4242,14.5,2022-02-13
449,1847,2.7,2022-01-15
450,2556,3.44,2022-01-24
451,5036,2.15,2022-01-12
452,7997,2.525,2022-01-16
453,2768,19,2022-02-01
454,1971,2.8,2022-01-20
455,829,8.95,2022-01-21
456,3070,15,2022-02-16
457,4141,4.3,2022-01-24
458,6261,1.9,2022-01-12
459,9389,14,2022-02-10
460,7227,1.99,2022-01-12
461,3912,2.05,2022-01-13
462,6839,15,2022-01-26
463,459,2.1906942,2022-01-13
464,584,2.6999,2022-01-14
465,2915,2.43,2022-01-17
466,1450,6,2022-01-26
467,4279,2.18,2022-01-13
468,6245,2.74,2022-01-19
469,6370,100,2022-02-01
470,7214,2.88,2022-01-20
471,6234,16,2022-02-01
472,2110,8.48,2022-01-29
473,9628,16,2022-02-01
474,9866,4.09,2022-01-21
475,4194,1.69,2022-01-12
476,8982,16,2022-01-27
477,5719,1.979,2022-01-12
478,4128,8.8869,2022-01-26
479,3962,2.31,2022-01-13
480,4432,10,2022-01-31
481,5333,16,2022-02-01
482,2228,9.9,2022-01-31
483,1244,8.3,2022-01-30
484,3600,12,2022-02-03
485,9429,2.35,2022-01-13
486,405,2.345,2022-01-13
487,9340,7,2022-01-21
488,4178,2.6,2022-01-13
489,6324,18,2022-01-27
490,4388,13.39,2022-02-03
491,1905,12.22,2022-02-03
492,8587,10.55,2022-01-30
493,5083,2.3219,2022-01-20
494,2930,2.45,2022-01-18
495,943,2.7,2022-01-18
496,8420,2.289,2022-01-13
497,2556,3.5,2022-01-20
498,9510,2.1,2022-01-20
499,2537,1.99,2022-01-12
500,2191,3.35,2022-01-21
501,4828,2.839,2022-01-14
502,6551,6.25,2022-01-26
503,4410,11.3,2022-02-12
504,5249,11.25,2022-02-04
505,6140,5.8,2022-01-26
506,2435,1.87,2022-01-12
507,3765,1.85,2022-01-12
508,8191,8.88,2022-01-27
509,6488,45,2022-01-20
510,5460,2.2,2022-01-12
511,2562,2.69,2022-01-16
512,6674,4.99,2022-01-24
513,4822,3.18,2022-01-20
514,3533,5,2022-01-22
515,3232,6,2022-01-26
516,1287,3.215,2022-01-20
517,8565,2,2022-01-12
518,515,2.73999,2022-01-14
519,7669,1.97,2022-01-13
520,5033,2.1,2022-01-12
521,1588,8.4,2022-01-27
522,6128,1.97,2022-01-12
523,6918,2,2022-01-12
524,4092,6.32,2022-01-26
525,4582,35,2022-01-26
526,6664,2.8,2022-01-20
527,452,1.9999,2022-01-12
528,2472,3.5,2022-01-20
529,5351,3.35,2022-01-21
530,6353,16.69,2022-02-01
531,2384,2.07,2022-01-12
532,8653,15,2022-01-28
533,9864,6.5,2022-01-26
534,7803,2.6,2022-01-15
535,687,3.75,2022-01-20
536,1549,9,2022-01-21
537,3898,2.85,2022-01-19
538,7973,8,2022-01-20
539,501,12.5,2022-01-31
540,4125,2.1,2022-01-12
541,4073,3,2022-01-20
542,7223,3.77,2022-01-21
543,2413,1.9,2022-01-12
544,5508,2.745,2022-01-18
545,8611,2.6,2022-01-15
546,1941,3,2022-01-20
547,2657,3.59,2022-01-21
548,6427,2.599,2022-01-15
549,5768,1.83,2022-01-12
550,8879,2.71,2022-01-19
551,3414,8.88,2022-01-23
552,4113,11,2022-01-30
553,8675,8.77,2022-01-30
554,896,2.55,2022-01-20
555,6250,3.2,2022-01-19
556,2683,20.5,2022-01-30
557,4052,3.5,2022-01-21
558,8257,1.889,2022-01-13
559,696,13,2022-02-03
560,6975,5.15,2022-01-25
561,7138,10.69,2022-01-31
562,2995,1.87,2022-01-12
563,6718,2,2022-01-12
564,5706,6.33,2022-01-26
565,4446,1.555,2022-01-12
566,5088,3.22,2022-01-19
567,7519,1.6,2022-01-12
568,3853,12.85,2022-02-12
569,8276,3.8,2022-01-25
570,5557,2,2022-01-12
571,9147,4.5,2022-01-20
572,2029,2.95,2022-01-19
573,3672,2.98,2022-01-19
574,3763,2.95,2022-01-19
575,4068,2.9869,2022-01-19
576,4069,2.9879,2022-01-19
577,4128,2.95,2022-01-19
578,4137,2.98,2022-01-19
579,6217,2.98,2022-01-19
580,7588,2.9735,2022-01-19
581,8037,2.9,2022-01-19
582,965,2.98,2022-01-19
583,7005,3,2022-01-20
584,5749,14,2022-01-27
585,6382,2.7,2022-01-20
586,591,2.1,2022-01-12
587,6227,3.5,2022-01-21
588,7454,1.69,2022-01-12
589,5949,2.45,2022-01-13
590,8950,3.39,2022-01-21
591,1991,10.44,2022-02-10
592,9250,2.99,2022-01-20
593,7663,1.6,2022-01-12
594,806,13,2022-01-23
595,6494,8,2022-01-27
596,8440,2,2022-01-13
597,6927,3.088,2022-01-19
598,7002,9.8,2022-01-27
599,9466,3,2022-01-20
600,1984,3.45,2022-01-21
601,8016,1.95,2022-01-12
602,1854,2.39,2022-01-17
603,5081,1.65,2022-01-12
604,6134,16,2022-02-01
605,5008,13.25,2022-02-13
606,6692,34,2022-02-18
607,3430,4.2,2022-01-21
608,6216,8.49,2022-01-29
609,6384,40,2022-01-28
610,8657,3.6,2022-01-20
611,6330,2.6,2022-01-20
612,3567,2.22,2022-01-13
613,5502,4.45,2022-01-23
614,2250,1.98,2022-01-12
615,6814,7.5,2022-01-27
616,2638,1.69,2022-01-12
617,9165,11.88,2022-02-04
618,1184,9.49,2022-01-30
619,2263,9.2,2022-01-30
620,2981,9.3,2022-01-30
621,7916,1.89,2022-01-12
622,7083,3.3,2022-01-21
623,4763,2.43,2022-01-17
624,6266,7.4,2022-01-26
625,2571,3.2777,2022-01-19
626,8319,21.95,2022-02-05
627,7568,10.99,2022-01-31
628,3588,2.1,2022-01-12
629,8598,16,2022-02-18
630,4001,2.4,2022-01-17
631,448,3.6,2022-01-20
632,1952,3.2,2022-01-20
633,2923,7.4,2022-01-26
634,2952,1.98,2022-01-12
635,3138,13,2022-02-13
636,3688,7.15,2022-01-20
637,3401,9.5,2022-01-26
638,5895,3.88,2022-01-20
639,3926,15.4,2022-02-01
640,9427,15,2022-02-01
641,3556,4.7,2022-01-25
642,1700,4.89,2022-01-22
643,7679,3.8,2022-01-23
644,1881,9.97,2022-02-06
645,1297,2.33,2022-01-20
646,9453,18,2022-02-01
647,592,5.9,2022-01-26
648,2252,4.2,2022-01-21
649,6113,2.59,2022-01-20
650,8737,12.69,2022-02-02
651,6928,2.995,2022-01-19
652,6839,3.2,2022-01-19
653,4033,1.75,2022-01-12
654,7741,2.63,2022-01-15
655,5752,2.57,2022-01-15
656,7158,1.59,2022-01-12
657,9800,12.9,2022-02-07
658,8091,3.66,2022-01-21
659,1643,1.99,2022-01-12
660,1995,1.99,2022-01-12
